Y,X,City_Name,Date,Name,Confirmed,Deaths,Recovered,Active,Tested
25.9959754632425,43.7331582421698,Al Badayea,2020-05-05,البدائع,3,1,1,1,0
17.1562900000188,42.6094300000751,Sabya,2020-04-28,صبيا,5,0,3,2,0
25.3569924204555,49.5839219652047,Hofuf,2020-04-04,الهفوف,42,0,3,39,0
21.5430030003329,39.1730043636123,Jeddah,2020-04-25,جدة,2855,32,310,2513,0
17.380340000102,42.5453799999432,Baish,2020-04-22,بيش,1,0,0,1,0
24.7356429287764,46.7464850379502,Riyadh,2020-05-03,الرياض,4922,8,1327,3587,0
18.8232600002592,43.2298999996035,Al Madda,2020-04-19,المضة,1,0,0,1,0
25.8700900002396,43.4998300000542,Ar Rass,2020-04-28,الرس,4,0,0,4,0
27.4730117103643,48.477468158937,Nairyah,2020-03-27,النعيرية,1,0,0,1,0
26.0936622699662,43.9892399219984,Unayzah,2020-04-14,عنيزة,2,0,0,2,0
21.2688437831374,40.4174375191435,Ta'if,2020-05-03,الطائف,434,0,90,344,0
20.1475200001593,40.2679500000988,Al Lith,2020-05-01,الليث,2,0,0,2,0
27.3518234935053,35.6974168600861,Duba,2020-04-22,ضبا ,1,0,0,1,0
17.380340000102,42.5453799999432,Baish,2020-05-05,بيش,511,0,2,509,0
20.0171268103963,42.6130504855546,Bisha,2020-04-28,بيشة,56,0,15,41,0
25.0596700000311,38.1163299999247,Al Ais,2020-04-23,العيص,1,0,0,1,0
26.848609999734,40.3278199999749,Al Shamly,2020-04-30,الشملي,1,0,0,1,0
27.4730117103643,48.477468158937,Nairyah,2020-04-29,النعيرية,2,0,1,1,0
24.1610837133076,47.3217650571422,Kharj,2020-04-08,الخرج,2,0,0,2,0
26.3112826643086,50.1173385302361,Dhahran,2020-04-19,الظهران,57,0,22,35,0
20.0171268103963,42.6130504855546,Bisha,2020-03-28,بيشة,14,0,0,14,0
26.848609999734,40.3278199999749,Al Shamly,2020-04-24,الشملي,1,0,0,1,0
27.3518234935053,35.6974168600861,Duba,2020-04-05,ضبا ,1,0,0,1,0
29.9716781048945,40.2113726688954,Sakakah,2020-05-04,سكاكا,8,0,4,4,0
17.1562900000188,42.6094300000751,Sabya,2020-04-12,صبيا,2,0,0,2,0
20.4776799999905,41.0592200002785,Alqarei,2020-04-20,القريع,2,0,0,2,0
26.4085806676508,50.1169950665738,Dammam,2020-04-16,الدمام,399,1,50,348,0
22.432550000163,41.7561900002948,Al Muwayh,2020-04-25,الموية,5,0,0,5,0
27.4730117103643,48.477468158937,Nairyah,2020-03-28,النعيرية,1,0,0,1,0
28.3945663283474,36.577960548361,Tabuk,2020-04-27,تبوك,221,1,33,187,0
25.8568104445922,44.2263915637448,Al Mithnab,2020-04-27,المذنب,13,0,0,13,0
24.1610837133076,47.3217650571422,Kharj,2020-04-10,الخرج,5,0,0,5,0
25.9959754632425,43.7331582421698,Al Badayea,2020-04-09,البدائع,2,1,0,1,0
26.705493847974,50.061401784967,Ras Tanura,2020-04-28,راس تنورة,21,0,13,8,0
23.5008100001958,40.885719999853,Mahd Al Dhahab,2020-04-29,مهد الذهب,3,0,0,3,0
22.1118499999353,39.3135900003994,Khulais,2020-04-13,خليص,9,0,0,9,0
26.5668611306951,50.0089672323257,Qatif,2020-03-08,القطيف,11,0,0,11,0
22.1118499999353,39.3135900003994,Khulais,2020-05-01,خليص,47,0,0,47,0
24.4575016842581,39.6210700109177,Medina,2020-03-23,المدينة المنورة,1,0,0,1,0
25.3773876968636,49.7232077379792,Al Jafr,2020-05-03,الجفر,15,0,3,12,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-22,ينبع,41,0,0,41,0
28.3945663283474,36.577960548361,Tabuk,2020-04-25,تبوك,188,1,32,155,0
26.3112826643086,50.1173385302361,Dhahran,2020-03-15,الظهران,3,0,0,3,0
20.4776799999905,41.0592200002785,Alqarei,2020-04-18,القريع,1,0,0,1,0
19.5389200000531,41.0499099999128,Almuzaylif,2020-04-17,المظيلف,3,0,0,3,0
28.3945663283474,36.577960548361,Tabuk,2020-03-27,تبوك,1,0,0,1,0
26.848609999734,40.3278199999749,Al Shamly,2020-04-22,الشملي,1,0,0,1,0
28.3945663283474,36.577960548361,Tabuk,2020-04-04,تبوك,30,0,0,30,0
26.5668611306951,50.0089672323257,Qatif,2020-04-19,القطيف,198,1,97,100,0
26.2428965134594,36.4667598411732,Al Wajh,2020-04-06,الوجه,1,0,0,1,0
26.3416692946825,43.9682662615606,Buraydah,2020-04-15,بريدة,41,1,5,35,0
24.4575016842581,39.6210700109177,Medina,2020-04-22,المدينة المنورة,2438,32,38,2368,0
20.1475200001593,40.2679500000988,Al Lith,2020-04-15,الليث,2,0,0,2,0
28.4251523841036,48.4965519796126,Khafji,2020-04-11,الخفجي,15,0,0,15,0
24.1610837133076,47.3217650571422,Kharj,2020-04-30,الخرج,19,0,0,19,0
18.2199959996445,42.5079993636292,Abha,2020-04-23,أبها,31,0,40,-9,0
24.0771600002464,45.2849299999188,Al Quwaiiyah,2020-04-24,القويعية,2,0,0,2,0
22.432550000163,41.7561900002948,Al Muwayh,2020-04-30,الموية,5,0,0,5,0
18.5463703749133,42.0490977136489,Muhayil Aseer,2020-04-08,محايل عسير,3,0,0,3,0
28.4251523841036,48.4965519796126,Khafji,2020-04-03,الخفجي,13,0,0,13,0
26.9839435889181,49.6548882096935,Jubail,2020-04-14,الجبيل,11,1,1,9,0
25.8700900002396,43.4998300000542,Ar Rass,2020-04-25,الرس,4,0,0,4,0
24.1610837133076,47.3217650571422,Kharj,2020-05-04,الخرج,43,0,0,43,0
16.8976017066587,42.5468540338148,Jazan,2020-04-10,جازان,17,0,13,4,0
25.8568104445922,44.2263915637448,Al Mithnab,2020-05-02,المذنب,17,0,1,16,0
16.5274900001077,42.9665699996987,Al Tuwal,2020-04-16,الطوال,2,0,0,2,0
20.0132180261774,41.4700390749447,Al Bahah,2020-04-12,الباحة,15,0,4,11,0
22.1118499999353,39.3135900003994,Khulais,2020-04-12,خليص,9,0,0,9,0
20.5992632409071,41.0456816738879,Bani Malek,2020-05-02,بني مالك,1,0,0,1,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-21,المجمعة,1,0,0,1,0
26.2997100003078,44.8149499997663,Az Zulfi,2020-04-26,الزلفي,28,0,0,28,0
21.5430030003329,39.1730043636123,Jeddah,2020-03-17,جدة,13,0,0,13,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-19,المجمعة,1,0,0,1,0
26.2855327481369,50.2100794799695,Khobar,2020-04-05,الخبر,40,0,1,39,0
26.5668611306951,50.0089672323257,Qatif,2020-05-03,القطيف,248,1,212,35,0
24.4575016842581,39.6210700109177,Medina,2020-05-02,المدينة المنورة,4491,33,344,4114,0
18.2199959996445,42.5079993636292,Abha,2020-03-28,أبها,10,0,0,10,0
26.4085806676508,50.1169950665738,Dammam,2020-03-27,الدمام,72,0,4,68,0
25.3569924204555,49.5839219652047,Hofuf,2020-03-31,الهفوف,22,0,2,20,0
28.4251523841036,48.4965519796126,Khafji,2020-04-09,الخفجي,15,0,0,15,0
24.5149700000182,44.4206499999441,Al Duwadimi,2020-04-02,الدوادمي,1,0,0,1,0
26.5668611306951,50.0089672323257,Qatif,2020-04-05,القطيف,138,0,13,125,0
26.2997100003078,44.8149499997663,Az Zulfi,2020-04-29,الزلفي,59,0,0,59,0
17.0386999996394,43.0849400003706,Aridah,2020-04-27,العارضة,15,0,0,15,0
20.1475200001593,40.2679500000988,Al Lith,2020-04-29,الليث,2,0,0,2,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-02,ينبع,1,0,0,1,0
25.9959754632425,43.7331582421698,Al Badayea,2020-04-05,البدائع,1,0,0,1,0
26.0614831948487,43.5439326209431,Riyadh Al Khabra,2020-04-21,رياض الخبراء,1,0,0,1,0
21.5430030003329,39.1730043636123,Jeddah,2020-03-23,جدة,43,0,3,40,0
24.4575016842581,39.6210700109177,Medina,2020-03-25,المدينة المنورة,8,1,0,7,0
22.432550000163,41.7561900002948,Al Muwayh,2020-04-16,الموية,4,0,0,4,0
26.4883192377696,50.0467428390055,Saihat,2020-04-08,سيهات,2,0,0,2,0
16.5838299999653,42.9158100001718,Samtah,2020-04-10,صامطة,3,0,0,3,0
26.3112826643086,50.1173385302361,Dhahran,2020-04-20,الظهران,59,0,23,36,0
27.3518234935053,35.6974168600861,Duba,2020-04-13,ضبا ,1,0,0,1,0
18.5463703749133,42.0490977136489,Muhayil Aseer,2020-03-19,محايل عسير,1,0,0,1,0
25.8700900002396,43.4998300000542,Ar Rass,2020-05-05,الرس,6,0,4,2,0
25.8700900002396,43.4998300000542,Ar Rass,2020-04-19,الرس,4,0,0,4,0
20.4434023847367,40.8778912513222,Adham,2020-04-27,أضم,4,0,0,4,0
27.3518234935053,35.6974168600861,Duba,2020-04-04,ضبا ,1,0,0,1,0
19.8610299999677,41.5608999999087,Baljurashi,2020-04-24,بلجرشي,1,0,0,1,0
30.983301000027,41.0333043643064,Arar,2020-04-05,عرعر,2,0,2,0,0
26.3112826643086,50.1173385302361,Dhahran,2020-03-30,الظهران,20,0,1,19,0
16.8976017066587,42.5468540338148,Jazan,2020-04-23,جازان,26,1,24,1,0
30.983301000027,41.0333043643064,Arar,2020-04-21,عرعر,18,0,3,15,0
26.705493847974,50.061401784967,Ras Tanura,2020-04-04,راس تنورة,4,0,0,4,0
16.8976017066587,42.5468540338148,Jazan,2020-04-07,جازان,17,0,13,4,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-04-23,القنفذة,12,0,3,9,0
26.9839435889181,49.6548882096935,Jubail,2020-04-24,الجبيل,211,1,6,204,0
17.539699609762,44.2409312996748,Najran,2020-04-17,نجران,26,0,23,3,0
20.0132180261774,41.4700390749447,Al Bahah,2020-05-03,الباحة,45,0,27,18,0
26.0614831948487,43.5439326209431,Riyadh Al Khabra,2020-04-30,رياض الخبراء,1,0,0,1,0
19.5389200000531,41.0499099999128,Almuzaylif,2020-04-25,المظيلف,3,0,0,3,0
21.9172100003864,42.0360400003083,Al Khurma,2020-04-29,الخرمة,1,0,0,1,0
30.983301000027,41.0333043643064,Arar,2020-04-29,عرعر,27,0,7,20,0
25.8700900002396,43.4998300000542,Ar Rass,2020-04-04,الرس,4,0,0,4,0
28.4251523841036,48.4965519796126,Khafji,2020-05-04,الخفجي,15,0,14,1,0
20.4668700000927,44.7963199998874,Wadi Addawasir,2020-04-30,وادي الدواسر,4,0,0,4,0
26.4085806676508,50.1169950665738,Dammam,2020-03-16,الدمام,12,0,1,11,0
26.2997100003078,44.8149499997663,Az Zulfi,2020-04-20,الزلفي,11,0,0,11,0
24.8682376146568,40.512039836536,Al Hanakia,2020-04-28,الحناكية,3,0,0,3,0
28.4251523841036,48.4965519796126,Khafji,2020-04-19,الخفجي,15,0,0,15,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-23,ينبع,44,0,0,44,0
26.2997100003078,44.8149499997663,Az Zulfi,2020-04-17,الزلفي,1,0,0,1,0
26.2997100003078,44.8149499997663,Az Zulfi,2020-04-16,الزلفي,1,0,0,1,0
20.0132180261774,41.4700390749447,Al Bahah,2020-04-06,الباحة,14,0,4,10,0
21.5430030003329,39.1730043636123,Jeddah,2020-04-06,جدة,388,6,123,259,0
17.0386999996394,43.0849400003706,Aridah,2020-04-16,العارضة,1,0,0,1,0
26.4883192377696,50.0467428390055,Saihat,2020-03-31,سيهات,2,0,0,2,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-03-26,القنفذة,1,0,0,1,0
28.4251523841036,48.4965519796126,Khafji,2020-04-01,الخفجي,2,0,0,2,0
26.4085806676508,50.1169950665738,Dammam,2020-04-19,الدمام,759,1,72,686,0
20.4776799999905,41.0592200002785,Alqarei,2020-05-04,القريع,5,0,0,5,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-04-21,حفر الباطن,1,0,1,0,0
17.539699609762,44.2409312996748,Najran,2020-04-28,نجران,30,0,26,4,0
28.4251523841036,48.4965519796126,Khafji,2020-04-06,الخفجي,15,0,0,15,0
25.1623100000429,44.6082100000053,Sajer,2020-05-01,ساجر,18,0,0,18,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-07,ينبع,3,0,0,3,0
19.5630000379716,41.964730320005,Sabt Al Alayah,2020-04-28,سبت العلايه,5,0,0,5,0
26.1356269929518,43.6689215577488,Al Bukayriyah,2020-04-24,البكيرية,12,0,1,11,0
16.8976017066587,42.5468540338148,Jazan,2020-03-19,جازان,2,0,0,2,0
25.0370337438259,37.261702839649,Umluj,2020-04-29,أملج,1,0,0,1,0
20.2740133815698,41.6526855679812,Al Aqiq,2020-05-03,العقيق,1,0,0,1,0
25.0596700000311,38.1163299999247,Al Ais,2020-04-24,العيص,1,0,0,1,0
20.1686859835142,41.2800054891885,Al Mandaq,2020-05-05,المندق,6,0,0,6,0
29.9716781048945,40.2113726688954,Sakakah,2020-04-22,سكاكا,1,0,0,1,0
25.8568104445922,44.2263915637448,Al Mithnab,2020-04-26,المذنب,13,0,0,13,0
18.300015497956,42.7153508412142,Khamis Mushait,2020-03-30,خميس مشيط,5,0,1,4,0
20.4434023847367,40.8778912513222,Adham,2020-04-17,أضم,1,0,0,1,0
17.4995699996521,47.1005200000144,Sharorah,2020-04-27,شرورة,6,0,5,1,0
26.0614831948487,43.5439326209431,Riyadh Al Khabra,2020-05-01,رياض الخبراء,1,0,0,1,0
17.4995699996521,47.1005200000144,Sharorah,2020-04-24,شرورة,6,0,5,1,0
27.4730117103643,48.477468158937,Nairyah,2020-04-04,النعيرية,1,0,1,0,0
26.5668611306951,50.0089672323257,Qatif,2020-03-13,القطيف,20,0,1,19,0
21.5430030003329,39.1730043636123,Jeddah,2020-04-14,جدة,795,12,176,607,0
20.4434023847367,40.8778912513222,Adham,2020-04-25,أضم,1,0,0,1,0
26.3416692946825,43.9682662615606,Buraydah,2020-04-16,بريدة,41,1,5,35,0
16.5838299999653,42.9158100001718,Samtah,2020-03-31,صامطة,1,0,0,1,0
20.0171268103963,42.6130504855546,Bisha,2020-04-14,بيشة,17,0,12,5,0
27.5605999996435,47.6976399996328,Qaryat Al Ulya,2020-05-03,قرية العليا,7,0,0,7,0
26.6028300001419,37.9286600002587,Al Ula,2020-04-28,العلا,1,0,0,1,0
18.8232600002592,43.2298999996035,Al Madda,2020-04-25,المضة,1,0,0,1,0
21.2688437831374,40.4174375191435,Ta'if,2020-04-06,الطائف,38,0,13,25,0
26.3416692946825,43.9682662615606,Buraydah,2020-04-13,بريدة,40,1,5,34,0
27.4730117103643,48.477468158937,Nairyah,2020-04-06,النعيرية,1,0,1,0,0
26.0614831948487,43.5439326209431,Riyadh Al Khabra,2020-04-14,رياض الخبراء,1,0,0,1,0
26.0614831948487,43.5439326209431,Riyadh Al Khabra,2020-04-15,رياض الخبراء,1,0,0,1,0
17.539699609762,44.2409312996748,Najran,2020-04-10,نجران,24,0,16,8,0
27.4730117103643,48.477468158937,Nairyah,2020-05-03,النعيرية,28,0,1,27,0
24.4575016842581,39.6210700109177,Medina,2020-04-28,المدينة المنورة,3747,32,216,3499,0
17.0386999996394,43.0849400003706,Aridah,2020-05-01,العارضة,15,0,0,15,0
21.2093795529404,41.6162456429412,Turbah,2020-04-25,تربة,1,0,0,1,0
26.705493847974,50.061401784967,Ras Tanura,2020-04-07,راس تنورة,7,0,0,7,0
24.1610837133076,47.3217650571422,Kharj,2020-04-28,الخرج,16,0,0,16,0
24.0771600002464,45.2849299999188,Al Quwaiiyah,2020-04-28,القويعية,2,0,0,2,0
27.5264645231855,41.7015071693133,Ha'il,2020-04-28,حائل,28,0,2,26,0
21.4273800000385,39.8148393638521,Mecca,2020-03-29,مكة المكرمة,200,2,30,168,0
19.7806499998668,41.4375199996758,Al Makhwa,2020-04-20,المخواة,9,0,0,9,0
18.1699700001096,42.8362900002426,Ahad Rafidah,2020-04-07,أحد رفيدة,2,0,0,2,0
26.3416692946825,43.9682662615606,Buraydah,2020-04-08,بريدة,19,0,3,16,0
24.4575016842581,39.6210700109177,Medina,2020-03-24,المدينة المنورة,2,1,0,1,0
20.0171268103963,42.6130504855546,Bisha,2020-04-13,بيشة,17,0,12,5,0
21.4502800002385,39.5544399998824,Hadda,2020-05-02,حدة,4,0,0,4,0
24.5149700000182,44.4206499999441,Al Duwadimi,2020-04-21,الدوادمي,1,0,0,1,0
24.7356429287764,46.7464850379502,Riyadh,2020-04-06,الرياض,781,3,177,601,0
20.0132180261774,41.4700390749447,Al Bahah,2020-03-27,الباحة,13,0,0,13,0
20.5992632409071,41.0456816738879,Bani Malek,2020-04-24,بني مالك,1,0,0,1,0
26.3112826643086,50.1173385302361,Dhahran,2020-03-25,الظهران,14,0,1,13,0
26.4085806676508,50.1169950665738,Dammam,2020-04-10,الدمام,180,1,42,137,0
20.0132180261774,41.4700390749447,Al Bahah,2020-04-10,الباحة,15,0,4,11,0
21.4273800000385,39.8148393638521,Mecca,2020-03-22,مكة المكرمة,143,0,3,140,0
17.4995699996521,47.1005200000144,Sharorah,2020-04-25,شرورة,6,0,5,1,0
27.4730117103643,48.477468158937,Nairyah,2020-04-30,النعيرية,11,0,1,10,0
16.8976017066587,42.5468540338148,Jazan,2020-04-24,جازان,26,1,24,1,0
30.983301000027,41.0333043643064,Arar,2020-04-26,عرعر,27,0,6,21,0
26.5668611306951,50.0089672323257,Qatif,2020-03-10,القطيف,14,0,0,14,0
24.7550311305376,46.5650673512892,Diriyah,2020-04-17,الدرعية,7,0,0,7,0
24.1024108677268,38.0636989758493,Yanbu,2020-05-05,ينبع,107,0,28,79,0
26.9839435889181,49.6548882096935,Jubail,2020-03-27,الجبيل,1,0,0,1,0
26.2428965134594,36.4667598411732,Al Wajh,2020-04-13,الوجه,1,0,0,1,0
24.7492400001613,50.7534099998002,Salwa,2020-05-02,سلوى,1,0,0,1,0
19.7806499998668,41.4375199996758,Al Makhwa,2020-04-21,المخواة,9,0,0,9,0
26.4883192377696,50.0467428390055,Saihat,2020-05-03,سيهات,2,0,2,0,0
19.5630000379716,41.964730320005,Sabt Al Alayah,2020-04-11,سبت العلايه,3,0,0,3,0
21.5430030003329,39.1730043636123,Jeddah,2020-05-01,جدة,4142,48,549,3545,0
27.4730117103643,48.477468158937,Nairyah,2020-03-21,النعيرية,1,0,0,1,0
21.4273800000385,39.8148393638521,Mecca,2020-03-11,مكة المكرمة,1,0,0,1,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-08,المجمعة,1,0,0,1,0
26.9839435889181,49.6548882096935,Jubail,2020-04-28,الجبيل,418,2,10,406,0
21.5430030003329,39.1730043636123,Jeddah,2020-04-29,جدة,3755,40,500,3215,0
28.4251523841036,48.4965519796126,Khafji,2020-05-03,الخفجي,15,0,14,1,0
21.4502800002385,39.5544399998824,Hadda,2020-04-28,حدة,4,0,0,4,0
20.4776799999905,41.0592200002785,Alqarei,2020-04-26,القريع,3,0,0,3,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-03-30,القنفذة,1,0,0,1,0
26.0936622699662,43.9892399219984,Unayzah,2020-05-03,عنيزة,90,0,7,83,0
26.9839435889181,49.6548882096935,Jubail,2020-04-22,الجبيل,140,1,5,134,0
17.728279999961,42.2514600002482,Addarb,2020-05-01,الدرب,1,0,0,1,0
27.5264645231855,41.7015071693133,Ha'il,2020-04-18,حائل,6,0,0,6,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-04-18,القنفذة,9,0,1,8,0
26.705493847974,50.061401784967,Ras Tanura,2020-04-17,راس تنورة,14,0,2,12,0
26.7916000002571,41.3163399996249,Al Ghazalah,2020-05-05,الغزالة,1,0,0,1,0
21.2688437831374,40.4174375191435,Ta'if,2020-04-07,الطائف,42,0,13,29,0
26.2997100003078,44.8149499997663,Az Zulfi,2020-05-01,الزلفي,65,0,0,65,0
26.705493847974,50.061401784967,Ras Tanura,2020-04-13,راس تنورة,8,0,0,8,0
26.2428965134594,36.4667598411732,Al Wajh,2020-04-12,الوجه,1,0,0,1,0
26.1356269929518,43.6689215577488,Al Bukayriyah,2020-05-05,البكيرية,13,0,2,11,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-03-25,القنفذة,1,0,0,1,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-04-19,حفر الباطن,1,0,1,0,0
28.3945663283474,36.577960548361,Tabuk,2020-04-26,تبوك,192,1,32,159,0
24.4575016842581,39.6210700109177,Medina,2020-04-08,المدينة المنورة,420,19,4,397,0
18.2199959996445,42.5079993636292,Abha,2020-04-29,أبها,35,0,40,-5,0
26.4085806676508,50.1169950665738,Dammam,2020-03-18,الدمام,35,0,3,32,0
20.2740133815698,41.6526855679812,Al Aqiq,2020-05-02,العقيق,1,0,0,1,0
25.9959754632425,43.7331582421698,Al Badayea,2020-04-16,البدائع,2,1,0,1,0
20.5992632409071,41.0456816738879,Bani Malek,2020-04-26,بني مالك,1,0,0,1,0
21.2688437831374,40.4174375191435,Ta'if,2020-04-13,الطائف,62,0,15,47,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-13,ينبع,21,0,0,21,0
24.7550311305376,46.5650673512892,Diriyah,2020-04-26,الدرعية,10,0,0,10,0
25.3569924204555,49.5839219652047,Hofuf,2020-03-21,الهفوف,6,0,0,6,0
21.2688437831374,40.4174375191435,Ta'if,2020-04-16,الطائف,87,0,16,71,0
25.8700900002396,43.4998300000542,Ar Rass,2020-04-15,الرس,4,0,0,4,0
30.983301000027,41.0333043643064,Arar,2020-04-03,عرعر,2,0,2,0,0
18.1699700001096,42.8362900002426,Ahad Rafidah,2020-05-03,أحد رفيدة,4,0,2,2,0
25.9155140384438,45.3763595557627,Al Majmaah,2020-04-24,المجمعة,2,0,0,2,0
24.4772947388438,46.3014446155861,Muzahmiya,2020-05-01,المزاحمية,20,0,0,20,0
17.4995699996521,47.1005200000144,Sharorah,2020-05-03,شرورة,7,0,6,1,0
24.1024108677268,38.0636989758493,Yanbu,2020-05-04,ينبع,86,0,28,58,0
18.2199959996445,42.5079993636292,Abha,2020-03-26,أبها,9,0,0,9,0
30.983301000027,41.0333043643064,Arar,2020-04-01,عرعر,2,0,0,2,0
25.8568104445922,44.2263915637448,Al Mithnab,2020-05-01,المذنب,17,0,0,17,0
24.5149700000182,44.4206499999441,Al Duwadimi,2020-04-25,الدوادمي,1,0,0,1,0
24.1024108677268,38.0636989758493,Yanbu,2020-04-25,ينبع,57,0,0,57,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-04-07,القنفذة,1,0,1,0,0
17.0386999996394,43.0849400003706,Aridah,2020-04-28,العارضة,15,0,0,15,0
26.6028300001419,37.9286600002587,Al Ula,2020-04-10,العلا,1,0,0,1,0
26.2997100003078,44.8149499997663,Az Zulfi,2020-04-27,الزلفي,46,0,0,46,0
26.0936622699662,43.9892399219984,Unayzah,2020-04-30,عنيزة,89,0,0,89,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-05-04,القنفذة,29,0,11,18,0
20.4434023847367,40.8778912513222,Adham,2020-05-05,أضم,7,0,1,6,0
19.1046800001888,41.9304499997052,Al Majarda,2020-05-02,المجاردة,22,0,0,22,0
26.705493847974,50.061401784967,Ras Tanura,2020-04-18,راس تنورة,17,0,4,13,0
26.5668611306951,50.0089672323257,Qatif,2020-04-12,القطيف,189,1,60,128,0
21.4273800000385,39.8148393638521,Mecca,2020-04-26,مكة المكرمة,4477,59,472,3946,0
20.4776799999905,41.0592200002785,Alqarei,2020-04-24,القريع,3,0,0,3,0
20.2740133815698,41.6526855679812,Al Aqiq,2020-04-27,العقيق,1,0,0,1,0
26.6028300001419,37.9286600002587,Al Ula,2020-04-09,العلا,1,0,0,1,0
19.5389200000531,41.0499099999128,Almuzaylif,2020-04-16,المظيلف,2,0,0,2,0
19.4466148139841,41.8322742838254,Thurayban,2020-04-28,ثريبان,7,0,0,7,0
26.0936622699662,43.9892399219984,Unayzah,2020-04-26,عنيزة,85,0,0,85,0
28.3945663283474,36.577960548361,Tabuk,2020-04-15,تبوك,113,0,6,107,0
16.9687000002216,42.8309700001619,Abu Arish,2020-04-26,أبو عريش,10,0,0,10,0
21.4273800000385,39.8148393638521,Mecca,2020-04-23,مكة المكرمة,3623,49,424,3150,0
25.9959754632425,43.7331582421698,Al Badayea,2020-04-28,البدائع,2,1,1,0,0
20.0132180261774,41.4700390749447,Al Bahah,2020-04-16,الباحة,18,0,14,4,0
16.8976017066587,42.5468540338148,Jazan,2020-04-21,جازان,22,1,24,-3,0
19.8610299999677,41.5608999999087,Baljurashi,2020-05-03,بلجرشي,5,0,0,5,0
28.4251523841036,48.4965519796126,Khafji,2020-04-22,الخفجي,15,0,8,7,0
22.1118499999353,39.3135900003994,Khulais,2020-04-20,خليص,24,0,0,24,0
17.0386999996394,43.0849400003706,Aridah,2020-04-26,العارضة,15,0,0,15,0
20.4434023847367,40.8778912513222,Adham,2020-04-23,أضم,1,0,0,1,0
17.539699609762,44.2409312996748,Najran,2020-04-18,نجران,26,0,23,3,0
20.0132180261774,41.4700390749447,Al Bahah,2020-04-15,الباحة,18,0,14,4,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-03-30,حفر الباطن,1,0,0,1,0
28.4251523841036,48.4965519796126,Khafji,2020-04-29,الخفجي,15,0,14,1,0
30.492509999702,38.2132300003032,Tabarjal,2020-05-02,طبرجل,1,0,0,1,0
26.9839435889181,49.6548882096935,Jubail,2020-04-29,الجبيل,453,2,10,441,0
25.9269000000359,49.6433000000205,Bqeeq,2020-04-29,بقيق,20,0,1,19,0
24.7356429287764,46.7464850379502,Riyadh,2020-03-09,الرياض,1,0,0,1,0
26.3112826643086,50.1173385302361,Dhahran,2020-04-18,الظهران,57,0,22,35,0
26.2428965134594,36.4667598411732,Al Wajh,2020-04-30,الوجه,6,0,0,6,0
20.1475200001593,40.2679500000988,Al Lith,2020-04-26,الليث,2,0,0,2,0
17.539699609762,44.2409312996748,Najran,2020-04-11,نجران,24,0,16,8,0
25.9959754632425,43.7331582421698,Al Badayea,2020-04-06,البدائع,1,1,0,0,0
25.4107004700223,49.5854563146594,Al Mubarraz,2020-04-22,المبرز,2,0,0,2,0
20.2740133815698,41.6526855679812,Al Aqiq,2020-04-29,العقيق,1,0,0,1,0
23.3184612127047,39.7749482174917,Wadi Al Fara’a,2020-04-26,وادي الفرع,1,0,0,1,0
24.5956600003784,46.1409699999307,Dhurma,2020-05-05,ضرما,6,0,0,6,0
20.0132180261774,41.4700390749447,Al Bahah,2020-03-30,الباحة,13,0,0,13,0
26.3112826643086,50.1173385302361,Dhahran,2020-04-29,الظهران,88,0,36,52,0
26.4085806676508,50.1169950665738,Dammam,2020-04-21,الدمام,825,1,110,714,0
18.1699700001096,42.8362900002426,Ahad Rafidah,2020-04-20,أحد رفيدة,4,0,0,4,0
21.5430030003329,39.1730043636123,Jeddah,2020-03-31,جدة,223,1,40,182,0
17.1562900000188,42.6094300000751,Sabya,2020-05-05,صبيا,28,0,3,25,0
24.5149700000182,44.4206499999441,Al Duwadimi,2020-05-03,الدوادمي,1,0,0,1,0
19.1353421734032,41.0818537788023,Al Qunfudhah,2020-04-16,القنفذة,5,0,1,4,0
26.4085806676508,50.1169950665738,Dammam,2020-03-22,الدمام,40,0,3,37,0
27.4730117103643,48.477468158937,Nairyah,2020-03-30,النعيرية,1,0,0,1,0
17.4995699996521,47.1005200000144,Sharorah,2020-04-19,شرورة,5,0,4,1,0
28.4075034088392,45.9925409747685,Hafar Al Batin,2020-03-26,حفر الباطن,1,0,0,1,0
25.3569924204555,49.5839219652047,Hofuf,2020-03-29,الهفوف,14,0,1,13,0
24.7356429287764,46.7464850379502,Riyadh,2020-03-29,الرياض,518,1,13,504,0
